0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.00,0.00,1.00,1.00,1.00,0.00,1.00,34,253,1.00,0.00,0.03,0.09,0.00,0.00,1.00,1.00,normal.
0,tcp,http,SF,350,715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,http,SF,219,9107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.00,0.00,0.00,0.00,1.00,0.00,0.00,165,255,1.00,0.00,0.01,0.04,0.00,0.00,0.01,0.01,normal.
0,tcp,http,SF,227,608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,25,0.00,0.00,0.00,0.00,1.00,0.00,0.08,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,http,SF,301,3315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0.00,0.00,0.00,0.00,1.00,0.00,0.22,32,255,1.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,normal.
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,10,251,1.00,0.00,0.10,0.17,0.00,0.00,1.00,1.00,normal.
0,tcp,http,SF,198,8624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,17,0.00,0.00,0.00,0.00,1.00,0.00,0.18,181,255,1.00,0.00,0.01,0.04,0.01,0.01,0.00,0.00,normal.
0,tcp,http,SF,206,1402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,36,0.00,0.00,0.00,0.00,1.00,0.00,0.06,21,255,1.00,0.00,0.05,0.07,0.00,0.00,0.00,0.00,normal.
0,tcp,http,SF,223,3085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,36,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,255,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,http,SF,300,2787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0.00,0.00,0.00,0.00,1.00,0.00,0.25,219,255,1.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,normal.
