0,tcp,smtp,SF,642,283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,46,83,0.65,0.09,0.02,0.02,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,2368,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,161,137,0.43,0.02,0.01,0.01,0.00,0.00,0.00,0.00,normal.
8,tcp,smtp,SF,1173,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.00,0.25,0.00,0.00,1.00,0.00,0.75,92,59,0.64,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1117,591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,76,134,0.21,0.05,0.01,0.01,0.00,0.00,0.00,0.00,normal.
2,tcp,smtp,SF,1478,448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0.00,0.00,0.00,0.00,1.00,0.00,1.00,39,230,0.97,0.05,0.03,0.01,0.00,0.00,0.00,0.00,normal.
1,tcp,smtp,SF,1783,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,176,191,0.83,0.06,0.01,0.01,0.02,0.02,0.00,0.00,normal.
0,tcp,smtp,SF,798,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,245,148,0.60,0.01,0.00,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1245,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,207,146,0.55,0.02,0.00,0.01,0.00,0.00,0.00,0.00,normal.
0,tcp,smtp,SF,1289,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0.00,0.00,0.00,0.00,1.00,0.00,1.00,123,111,0.41,0.03,0.01,0.02,0.00,0.00,0.03,0.05,normal.
0,tcp,smtp,SF,2861,398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,171,217,0.85,0.02,0.01,0.01,0.00,0.00,0.02,0.03,normal.
2,tcp,smtp,SF,621,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,91,147,0.45,0.04,0.01,0.01,0.00,0.00,0.00,0.00,normal.
