30,tcp,ftp,SF,1172,3380,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,160,27,0.17,0.04,0.01,0.00,0.01,0.00,0.00,0.00,normal.
24,tcp,ftp,SF,340,1063,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,75,17,0.23,0.09,0.01,0.00,0.00,0.00,0.00,0.00,normal.
27,tcp,ftp,SF,950,2720,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,33,1,0.03,0.09,0.03,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,1,0.00,0.10,0.08,0.00,0.00,0.00,0.08,1.00,portsweep.
1,tcp,ftp,SF,1216,2449,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,126,0.49,0.02,0.00,0.00,0.00,0.00,0.00,0.00,warezclient.
0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,8,1.00,1.00,0.00,0.00,0.04,0.06,0.00,255,8,0.03,0.09,0.00,0.00,1.00,1.00,0.00,0.00,neptune.
35,tcp,ftp,SF,245,774,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,43,0.17,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal.
26,tcp,ftp,SF,295,903,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,31,11,0.35,0.10,0.03,0.00,0.00,0.00,0.00,0.00,normal.
23,tcp,ftp,SF,343,1069,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,151,60,0.40,0.03,0.01,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.00,0.00,1.00,1.00,1.00,0.00,0.00,255,48,0.19,0.02,0.00,0.00,0.00,0.00,0.05,0.12,normal.
1,tcp,ftp,SF,1184,2445,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,39,0.15,0.02,0.00,0.00,0.07,0.00,0.00,0.00,warezclient.
28,tcp,ftp,SF,330,1063,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,38,0.15,0.02,0.00,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,10,1.00,1.00,0.00,0.00,0.05,0.06,0.00,255,10,0.04,0.07,0.00,0.00,1.00,1.00,0.00,0.00,neptune.
26,tcp,ftp,SF,336,1063,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,48,0.19,0.03,0.00,0.00,0.00,0.00,0.00,0.00,normal.
2,tcp,ftp,SF,1262,2453,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,186,14,0.08,0.03,0.01,0.00,0.01,0.00,0.01,0.00,warezclient.
0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,25,1.00,1.00,0.00,0.00,0.08,0.05,0.00,255,25,0.10,0.05,0.00,0.00,1.00,1.00,0.00,0.00,neptune.
0,tcp,ftp,SF,1151,2445,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,255,110,0.43,0.02,0.00,0.00,0.00,0.00,0.00,0.00,warezclient.
0,tcp,ftp,SF,1197,2449,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,236,64,0.27,0.02,0.00,0.00,0.00,0.00,0.01,0.00,warezclient.
23,tcp,ftp,SF,240,773,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,21,6,0.29,0.10,0.05,0.00,0.00,0.00,0.00,0.00,normal.
0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,18,1.00,1.00,0.00,0.00,0.07,0.06,0.00,255,18,0.07,0.06,0.00,0.00,1.00,1.00,0.00,0.00,neptune.
28,tcp,ftp,SF,930,2720,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0.00,0.00,0.00,0.00,0.50,1.00,0.00,61,15,0.25,0.10,0.02,0.00,0.00,0.00,0.00,0.00,normal.
30,tcp,ftp,SF,1067,3081,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.00,0.00,0.00,0.00,1.00,0.00,0.00,172,44,0.26,0.03,0.01,0.00,0.00,0.00,0.01,0.02,normal.
